post_id,influencer_id,platform,date,url,caption,reach,likes,comments
1237,141,Instagram,2025-07-12,http://instagram.com/post/1237,Check out HKVitals Multivitamins! #ad,24254,1000,124
1238,141,Instagram,2025-06-27,http://instagram.com/post/1238,Check out Gritzo Chia Seeds! #ad,30506,1763,299
1239,142,Instagram,2025-04-08,http://instagram.com/post/1239,Check out HKVitals Probiotics! #ad,220766,8879,1089
1240,142,Instagram,2025-03-24,http://instagram.com/post/1240,Check out MuscleBlaze Mass Gainer! #ad,159004,5173,644
1241,142,Instagram,2025-05-31,http://instagram.com/post/1241,Check out MuscleBlaze Protein Powder! #ad,157953,3576,215
1242,142,Instagram,2025-06-10,http://instagram.com/post/1242,Check out MuscleBlaze Protein Powder! #ad,193257,10428,760
1243,142,Instagram,2025-05-30,http://instagram.com/post/1243,Check out Gritzo Oats! #ad,240351,12751,1632
1244,142,Instagram,2025-05-05,http://instagram.com/post/1244,Check out HKVitals Multivitamins! #ad,182147,8177,1028
1245,142,Instagram,2025-05-14,http://instagram.com/post/1245,Check out HKVitals Probiotics! #ad,213713,14453,791
1246,142,Instagram,2025-04-23,http://instagram.com/post/1246,Check out MuscleBlaze Mass Gainer! #ad,201675,12633,1470
1247,142,Instagram,2025-02-05,http://instagram.com/post/1247,Check out MuscleBlaze Protein Powder! #ad,214966,13546,1293
1248,142,Instagram,2025-06-15,http://instagram.com/post/1248,Check out MuscleBlaze Mass Gainer! #ad,199251,7097,769
1249,142,Instagram,2025-06-26,http://instagram.com/post/1249,Check out MuscleBlaze BCAA! #ad,229730,12176,1860
1250,143,Instagram,2025-05-02,http://instagram.com/post/1250,Check out Gritzo Oats! #ad,4839,191,23
1251,143,Instagram,2025-04-12,http://instagram.com/post/1251,Check out Gritzo Chia Seeds! #ad,4394,302,29
1252,143,Instagram,2025-02-04,http://instagram.com/post/1252,Check out Gritzo Oats! #ad,3744,143,24
1253,143,Instagram,2025-05-23,http://instagram.com/post/1253,Check out MuscleBlaze BCAA! #ad,4360,108,10
1254,143,Instagram,2025-04-09,http://instagram.com/post/1254,Check out HKVitals Omega 3! #ad,3537,113,9
1255,143,Instagram,2025-03-31,http://instagram.com/post/1255,Check out Gritzo Oats! #ad,6006,139,13
1256,143,Instagram,2025-04-05,http://instagram.com/post/1256,Check out MuscleBlaze Protein Powder! #ad,4931,107,15
1257,143,Instagram,2025-04-21,http://instagram.com/post/1257,Check out Gritzo Chia Seeds! #ad,5980,199,30
1258,143,Instagram,2025-05-23,http://instagram.com/post/1258,Check out MuscleBlaze Mass Gainer! #ad,4466,176,23
1259,143,Instagram,2025-07-05,http://instagram.com/post/1259,Check out HKVitals Multivitamins! #ad,5371,162,20
1260,143,Instagram,2025-07-06,http://instagram.com/post/1260,Check out Gritzo Peanut Butter! #ad,3855,134,26
1261,143,Instagram,2025-03-09,http://instagram.com/post/1261,Check out HKVitals Probiotics! #ad,5824,345,60
1262,144,Instagram,2025-03-26,http://instagram.com/post/1262,Check out HKVitals Multivitamins! #ad,11921,580,99
1263,144,Instagram,2025-05-30,http://instagram.com/post/1263,Check out Gritzo Oats! #ad,15344,750,104
1264,144,Instagram,2025-03-23,http://instagram.com/post/1264,Check out MuscleBlaze BCAA! #ad,16024,701,57
1265,144,Instagram,2025-07-03,http://instagram.com/post/1265,Check out MuscleBlaze BCAA! #ad,16208,733,69
1266,144,Instagram,2025-06-07,http://instagram.com/post/1266,Check out Gritzo Peanut Butter! #ad,11129,446,64
1267,144,Instagram,2025-04-27,http://instagram.com/post/1267,Check out Gritzo Chia Seeds! #ad,10971,229,35
1268,144,Instagram,2025-07-16,http://instagram.com/post/1268,Check out MuscleBlaze BCAA! #ad,13565,719,124
1269,144,Instagram,2025-04-30,http://instagram.com/post/1269,Check out HKVitals Probiotics! #ad,13838,701,115
1270,145,Instagram,2025-05-19,http://instagram.com/post/1270,Check out Gritzo Chia Seeds! #ad,8211,246,29
1271,145,Instagram,2025-03-17,http://instagram.com/post/1271,Check out MuscleBlaze BCAA! #ad,12398,434,50
1272,145,Instagram,2025-04-01,http://instagram.com/post/1272,Check out MuscleBlaze BCAA! #ad,9173,372,64
1273,145,Instagram,2025-06-04,http://instagram.com/post/1273,Check out MuscleBlaze Mass Gainer! #ad,12408,394,33
1274,145,Instagram,2025-02-27,http://instagram.com/post/1274,Check out MuscleBlaze Protein Powder! #ad,9454,580,69
1275,145,Instagram,2025-05-18,http://instagram.com/post/1275,Check out HKVitals Omega 3! #ad,12141,265,19
1276,145,Instagram,2025-02-25,http://instagram.com/post/1276,Check out MuscleBlaze Mass Gainer! #ad,13097,443,58
1277,145,Instagram,2025-06-03,http://instagram.com/post/1277,Check out MuscleBlaze BCAA! #ad,11063,232,41
1278,145,Instagram,2025-02-14,http://instagram.com/post/1278,Check out HKVitals Probiotics! #ad,9805,227,43
1279,145,Instagram,2025-07-22,http://instagram.com/post/1279,Check out HKVitals Probiotics! #ad,12211,299,57
1280,145,Instagram,2025-06-19,http://instagram.com/post/1280,Check out MuscleBlaze Protein Powder! #ad,8559,485,92
1281,146,Instagram,2025-05-06,http://instagram.com/post/1281,Check out MuscleBlaze Protein Powder! #ad,17938,1052,102
1282,146,Instagram,2025-07-10,http://instagram.com/post/1282,Check out Gritzo Chia Seeds! #ad,15807,907,77
1283,146,Instagram,2025-04-21,http://instagram.com/post/1283,Check out MuscleBlaze Protein Powder! #ad,12932,397,36
1284,146,Instagram,2025-04-18,http://instagram.com/post/1284,Check out HKVitals Probiotics! #ad,12415,579,89
1285,146,Instagram,2025-02-20,http://instagram.com/post/1285,Check out HKVitals Probiotics! #ad,16150,874,169
1286,146,Instagram,2025-07-19,http://instagram.com/post/1286,Check out MuscleBlaze Mass Gainer! #ad,16673,640,61
1287,146,Instagram,2025-06-03,http://instagram.com/post/1287,Check out Gritzo Oats! #ad,20392,1083,206
1288,146,Instagram,2025-06-12,http://instagram.com/post/1288,Check out Gritzo Oats! #ad,14416,565,82
1289,146,Instagram,2025-06-14,http://instagram.com/post/1289,Check out HKVitals Probiotics! #ad,13086,828,147
1290,147,YouTube,2025-01-31,http://youtube.com/watch?v=1290,Check out HKVitals Omega 3! #ad,11197,748,122
1291,147,YouTube,2025-03-28,http://youtube.com/watch?v=1291,Check out MuscleBlaze Protein Powder! #ad,15890,819,148
1292,147,YouTube,2025-06-27,http://youtube.com/watch?v=1292,Check out Gritzo Peanut Butter! #ad,14924,502,31
1293,147,YouTube,2025-06-29,http://youtube.com/watch?v=1293,Check out HKVitals Omega 3! #ad,14524,963,96
1294,147,YouTube,2025-04-21,http://youtube.com/watch?v=1294,Check out MuscleBlaze Protein Powder! #ad,14231,644,66
1295,147,YouTube,2025-05-26,http://youtube.com/watch?v=1295,Check out Gritzo Chia Seeds! #ad,14531,619,33
1296,147,YouTube,2025-02-08,http://youtube.com/watch?v=1296,Check out Gritzo Chia Seeds! #ad,10303,434,63
1297,147,YouTube,2025-01-30,http://youtube.com/watch?v=1297,Check out HKVitals Multivitamins! #ad,13695,488,30
1298,147,YouTube,2025-03-01,http://youtube.com/watch?v=1298,Check out MuscleBlaze BCAA! #ad,14346,837,123
1299,147,YouTube,2025-02-23,http://youtube.com/watch?v=1299,Check out Gritzo Chia Seeds! #ad,12032,805,94
1300,147,YouTube,2025-07-18,http://youtube.com/watch?v=1300,Check out Gritzo Oats! #ad,10890,592,103
1301,148,YouTube,2025-03-09,http://youtube.com/watch?v=1301,Check out MuscleBlaze Mass Gainer! #ad,60719,2409,256
1302,148,YouTube,2025-07-10,http://youtube.com/watch?v=1302,Check out Gritzo Oats! #ad,46991,993,132
1303,148,YouTube,2025-05-28,http://youtube.com/watch?v=1303,Check out Gritzo Oats! #ad,82060,5638,449
1304,148,YouTube,2025-06-14,http://youtube.com/watch?v=1304,Check out MuscleBlaze Protein Powder! #ad,62042,2571,228
1305,148,YouTube,2025-02-15,http://youtube.com/watch?v=1305,Check out HKVitals Multivitamins! #ad,83658,2164,341
1306,148,YouTube,2025-04-24,http://youtube.com/watch?v=1306,Check out HKVitals Probiotics! #ad,65727,2052,165
1307,148,YouTube,2025-07-15,http://youtube.com/watch?v=1307,Check out HKVitals Omega 3! #ad,75712,2960,339
1308,148,YouTube,2025-03-10,http://youtube.com/watch?v=1308,Check out Gritzo Oats! #ad,85557,2921,442
1309,148,YouTube,2025-04-20,http://youtube.com/watch?v=1309,Check out MuscleBlaze Mass Gainer! #ad,77533,1662,326
1310,149,Twitter,2025-05-29,http://twitter.com/status/1310,Check out HKVitals Multivitamins! #ad,14678,795,94
1311,149,Twitter,2025-01-31,http://twitter.com/status/1311,Check out HKVitals Multivitamins! #ad,19472,1338,146
1312,149,Twitter,2025-03-11,http://twitter.com/status/1312,Check out Gritzo Peanut Butter! #ad,17915,1017,89
1313,149,Twitter,2025-02-17,http://twitter.com/status/1313,Check out Gritzo Oats! #ad,11644,774,93
1314,149,Twitter,2025-04-08,http://twitter.com/status/1314,Check out Gritzo Chia Seeds! #ad,20387,1017,164
1315,149,Twitter,2025-02-07,http://twitter.com/status/1315,Check out MuscleBlaze Mass Gainer! #ad,15967,623,122
1316,149,Twitter,2025-06-08,http://twitter.com/status/1316,Check out HKVitals Multivitamins! #ad,20396,978,134
1317,149,Twitter,2025-03-21,http://twitter.com/status/1317,Check out MuscleBlaze BCAA! #ad,15855,585,70
1318,150,YouTube,2025-04-01,http://youtube.com/watch?v=1318,Check out Gritzo Chia Seeds! #ad,35722,1179,114
1319,150,YouTube,2025-02-23,http://youtube.com/watch?v=1319,Check out HKVitals Omega 3! #ad,42754,2835,262
1320,150,YouTube,2025-07-18,http://youtube.com/watch?v=1320,Check out HKVitals Probiotics! #ad,44580,2957,377
1321,150,YouTube,2025-04-24,http://youtube.com/watch?v=1321,Check out MuscleBlaze Mass Gainer! #ad,42509,1894,364
1322,150,YouTube,2025-05-17,http://youtube.com/watch?v=1322,Check out Gritzo Chia Seeds! #ad,43879,994,71
1323,150,YouTube,2025-03-15,http://youtube.com/watch?v=1323,Check out MuscleBlaze Protein Powder! #ad,36555,1030,123
